l0,l1,l2,n1,n2,u1,u2,video_title,png_id,exercise_id
calculus-home,integration-calc,antiderivatives-calc,Integration,Antiderivatives,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/antiderivatives-calc,Antiderivatives and indefinite integrals intro,https://cdn.kastatic.org/ka-exercise-screenshots/antiderivatives.png,https://www.khanacademy.org/exercise/antiderivatives
calculus-home,integration-calc,indefinite-integrals-intro-calc,Integration,Indefinite integrals intro,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/indefinite-integrals-intro-calc,Reverse power rule,https://cdn.kastatic.org/ka-exercise-screenshots/intro-to-integration.png,https://www.khanacademy.org/exercise/intro-to-integration
calculus-home,integration-calc,indefinite-integrals-intro-calc,Integration,Indefinite integrals intro,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/indefinite-integrals-intro-calc,Reverse power rule: negative and fractional powers,https://cdn.kastatic.org/ka-exercise-screenshots/basic-integration.png,https://www.khanacademy.org/exercise/basic-integration
calculus-home,integration-calc,indefinite-integrals-intro-calc,Integration,Indefinite integrals intro,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/indefinite-integrals-intro-calc,Reverse power rule: sums & multiples,https://cdn.kastatic.org/ka-exercise-screenshots/integration.png,https://www.khanacademy.org/exercise/integration
calculus-home,integration-calc,indefinite-integrals-of-common-functions-calc,Integration,Indefinite integrals of common functions,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/indefinite-integrals-of-common-functions-calc,Indefinite integrals: eˣ & 1/x,https://cdn.kastatic.org/ka-exercise-screenshots/indefinite-integrals-of-e-x-1-x.png,https://www.khanacademy.org/exercise/indefinite-integrals-of-e-x-1-x
calculus-home,integration-calc,indefinite-integrals-of-common-functions-calc,Integration,Indefinite integrals of common functions,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/indefinite-integrals-of-common-functions-calc,Finding specific antiderivatives,https://cdn.kastatic.org/ka-exercise-screenshots/indefinite-integrals.png,https://www.khanacademy.org/exercise/indefinite-integrals
calculus-home,integration-calc,indefinite-integrals-of-common-functions-calc,Integration,Indefinite integrals of common functions,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/indefinite-integrals-of-common-functions-calc,Indefinite integrals: sin & cos,https://cdn.kastatic.org/ka-exercise-screenshots/integrating-sin-cos.png,https://www.khanacademy.org/exercise/integrating-sin-cos
calculus-home,integration-calc,indefinite-integrals-of-common-functions-calc,Integration,Indefinite integrals of common functions,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/indefinite-integrals-of-common-functions-calc,Integrating trig functions,https://cdn.kastatic.org/ka-exercise-screenshots/integrating-trig-functions.png,https://www.khanacademy.org/exercise/integrating-trig-functions
calculus-home,integration-calc,indefinite-integrals-and-antiderivatives-review-calc,Integration,Review: Indefinite integrals & antiderivatives,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/indefinite-integrals-and-antiderivatives-review-calc,Indefinite integrals & antiderivatives challenge,https://cdn.kastatic.org/ka-exercise-screenshots/graphs-of-antiderivatives.png,https://www.khanacademy.org/exercise/graphs-of-antiderivatives
calculus-home,integration-calc,definite-integral-as-area-calc,Integration,Definite integral as area,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-as-area-calc,Definite integrals intro,https://cdn.kastatic.org/ka-exercise-screenshots/understanding-the-fundamental-theorem-of-calculus.png,https://www.khanacademy.org/exercise/understanding-the-fundamental-theorem-of-calculus
calculus-home,integration-calc,definite-integral-as-area-calc,Integration,Definite integral as area,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-as-area-calc,Definite integral by thinking about the function's graph,https://cdn.kastatic.org/ka-exercise-screenshots/evaluating-a-definite-integral-from-a-graph.png,https://www.khanacademy.org/exercise/evaluating-a-definite-integral-from-a-graph
calculus-home,integration-calc,definite-integral-properties-calc,Integration,Definite integral properties,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-properties-calc,Definite integral properties (graphical),https://cdn.kastatic.org/ka-exercise-screenshots/properties-of-definite-integrals-challenge.png,https://www.khanacademy.org/exercise/properties-of-definite-integrals-challenge
calculus-home,integration-calc,definite-integral-properties-calc,Integration,Definite integral properties,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-properties-calc,Definite integral properties (algebraic),https://cdn.kastatic.org/ka-exercise-screenshots/properties-of-integrals.png,https://www.khanacademy.org/exercise/properties-of-integrals
calculus-home,integration-calc,definite-integral-basics-review-calc,Integration,Review: Definite integral basics,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-basics-review-calc,Definite integral basics challenge,https://cdn.kastatic.org/ka-exercise-screenshots/definite-integral-basics-challenge.png,https://www.khanacademy.org/exercise/definite-integral-basics-challenge
calculus-home,integration-calc,rieman-sums-calc,Integration,Riemann sums,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/rieman-sums-calc,Left & right Riemann sums,https://cdn.kastatic.org/ka-exercise-screenshots/using-rectangles-to-approximate-area-under-a-curve.png,https://www.khanacademy.org/exercise/using-rectangles-to-approximate-area-under-a-curve
calculus-home,integration-calc,riemann-sums-with-sigma-notation-calc,Integration,Riemann sums with sigma notation,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/riemann-sums-with-sigma-notation-calc,Riemann sums in summation notation,https://cdn.kastatic.org/ka-exercise-screenshots/riemann-sums-and-sigma-notation.png,https://www.khanacademy.org/exercise/riemann-sums-and-sigma-notation
calculus-home,integration-calc,trapezoidal-rule-calc,Integration,Trapezoidal rule,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/trapezoidal-rule-calc,Midpoint & trapezoidal sums,https://cdn.kastatic.org/ka-exercise-screenshots/trapezoid-rule.png,https://www.khanacademy.org/exercise/trapezoid-rule
calculus-home,integration-calc,definite-integral-as-the-limit-of-a-riemann-sum-calc,Integration,Definite integral as the limit of a Riemann sum,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-as-the-limit-of-a-riemann-sum-calc,Definite integral as the limit of a Riemann sum,https://cdn.kastatic.org/ka-exercise-screenshots/the-definite-integral-as-the-limit-of-a-riemann-sum.png,https://www.khanacademy.org/exercise/the-definite-integral-as-the-limit-of-a-riemann-sum
calculus-home,integration-calc,riemann-sums-review-calc,Integration,Review: Riemann sums,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/riemann-sums-review-calc,Riemann sums challenge,https://cdn.kastatic.org/ka-exercise-screenshots/riemann-sums-challenge.png,https://www.khanacademy.org/exercise/riemann-sums-challenge
calculus-home,integration-calc,functions-defined-by-integrals-calc,Integration,Functions defined by integrals,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/functions-defined-by-integrals-calc,Functions defined by integrals,https://cdn.kastatic.org/ka-exercise-screenshots/fundamental-theorem-of-calculus-graphically.png,https://www.khanacademy.org/exercise/fundamental-theorem-of-calculus-graphically
calculus-home,integration-calc,functions-defined-by-integrals-calc,Integration,Functions defined by integrals,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/functions-defined-by-integrals-calc,Functions defined by integrals challenge,https://cdn.kastatic.org/ka-exercise-screenshots/functions-defined-by-integrals.png,https://www.khanacademy.org/exercise/functions-defined-by-integrals
calculus-home,integration-calc,fundamental-theorem-of-calculus-calc,Integration,Fundamental theorem of calculus,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/fundamental-theorem-of-calculus-calc,Finding derivative with fundamental theorem of calculus,https://cdn.kastatic.org/ka-exercise-screenshots/the-fundamental-theorem-of-calculus.png,https://www.khanacademy.org/exercise/the-fundamental-theorem-of-calculus
calculus-home,integration-calc,fundamental-theorem-of-calculus-chain-rule-calc,Integration,Fundamental theorem of calculus: chain rule,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/fundamental-theorem-of-calculus-chain-rule-calc,Finding derivative with fundamental theorem of calculus: chain rule,https://cdn.kastatic.org/ka-exercise-screenshots/second-fundamental-theorem-of-calculus.png,https://www.khanacademy.org/exercise/second-fundamental-theorem-of-calculus
calculus-home,integration-calc,definite-integral-evaluation-calc,Integration,Definite integral evaluation,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-evaluation-calc,Definite integrals: reverse power rule,https://cdn.kastatic.org/ka-exercise-screenshots/evaluating-definite-integrals.png,https://www.khanacademy.org/exercise/evaluating-definite-integrals
calculus-home,integration-calc,definite-integral-evaluation-calc,Integration,Definite integral evaluation,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-evaluation-calc,Definite integrals: common functions,https://cdn.kastatic.org/ka-exercise-screenshots/evaluating-definite-integrals-2.png,https://www.khanacademy.org/exercise/evaluating-definite-integrals-2
calculus-home,integration-calc,definite-integral-evaluation-calc,Integration,Definite integral evaluation,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integral-evaluation-calc,Area using definite integrals,https://cdn.kastatic.org/ka-exercise-screenshots/fundamental-theorem-of-calculus.png,https://www.khanacademy.org/exercise/fundamental-theorem-of-calculus
calculus-home,integration-calc,definite-integrals-of-piecewise-functions-calc,Integration,Definite integrals of piecewise functions,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/definite-integrals-of-piecewise-functions-calc,Definite integrals of piecewise functions,https://cdn.kastatic.org/ka-exercise-screenshots/integrating-piecewise-functions.png,https://www.khanacademy.org/exercise/integrating-piecewise-functions
calculus-home,integration-calc,improper-integrals-calc,Integration,Improper integrals,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/improper-integrals-calc,Improper integrals,https://cdn.kastatic.org/ka-exercise-screenshots/improper-integrals.png,https://www.khanacademy.org/exercise/improper-integrals
calculus-home,integration-calc,improper-integrals-calc,Integration,Improper integrals,https://www.khanacademy.org/math/calculus-home/integration-calc,https://www.khanacademy.org/math/calculus-home/integration-calc/improper-integrals-calc,Improper integrals challenge,https://cdn.kastatic.org/ka-exercise-screenshots/improper-integrals-challenge.png,https://www.khanacademy.org/exercise/improper-integrals-challenge
calculus-home,integration-techniques-calc,integration-by-parts-calc,Integration techniques,Integration by parts,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/integration-by-parts-calc,Integration by parts,https://cdn.kastatic.org/ka-exercise-screenshots/integration-by-parts.png,https://www.khanacademy.org/exercise/integration-by-parts
calculus-home,integration-techniques-calc,integration-by-parts-calc,Integration techniques,Integration by parts,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/integration-by-parts-calc,Integration by parts: definite integrals,https://cdn.kastatic.org/ka-exercise-screenshots/integration-by-parts--definite-integrals.png,https://www.khanacademy.org/exercise/integration-by-parts--definite-integrals
calculus-home,integration-techniques-calc,u-substitution-calc,Integration techniques,u-substitution,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/u-substitution-calc,𝘶-substitution: indefinite integrals,https://cdn.kastatic.org/ka-exercise-screenshots/integration-by-u-substitution.png,https://www.khanacademy.org/exercise/integration-by-u-substitution
calculus-home,integration-techniques-calc,u-substitution-calc,Integration techniques,u-substitution,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/u-substitution-calc,𝘶-substitution: definite integrals,https://cdn.kastatic.org/ka-exercise-screenshots/u-substitution--definite-integrals.png,https://www.khanacademy.org/exercise/u-substitution--definite-integrals
calculus-home,integration-techniques-calc,u-substitution-calc,Integration techniques,u-substitution,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/u-substitution-calc,u-substitution challenge,https://cdn.kastatic.org/ka-exercise-screenshots/u-substitution-challenge.png,https://www.khanacademy.org/exercise/u-substitution-challenge
calculus-home,integration-techniques-calc,reverse-chain-rule-calc,Integration techniques,Reverse chain rule,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/reverse-chain-rule-calc,Reverse chain rule,https://cdn.kastatic.org/ka-exercise-screenshots/integration-by-the-reverse-chain-rule.png,https://www.khanacademy.org/exercise/integration-by-the-reverse-chain-rule
calculus-home,integration-techniques-calc,partial-fraction-expansion-calc,Integration techniques,Partial fraction expansion,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/partial-fraction-expansion-calc,Integration with partial fractions,https://cdn.kastatic.org/ka-exercise-screenshots/integration-of-rational-functions-by-division-and-partial-fractions.png,https://www.khanacademy.org/exercise/integration-of-rational-functions-by-division-and-partial-fractions
calculus-home,integration-techniques-calc,integration-using-trigonometric-identities-calc,Integration techniques,Integration using trigonometric identities,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/integration-using-trigonometric-identities-calc,Integration using trigonometric identities,https://cdn.kastatic.org/ka-exercise-screenshots/integration-using-trigonometric-identities.png,https://www.khanacademy.org/exercise/integration-using-trigonometric-identities
calculus-home,integration-techniques-calc,trigonometric-substitution-calc,Integration techniques,Trigonometric substitution,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc,https://www.khanacademy.org/math/calculus-home/integration-techniques-calc/trigonometric-substitution-calc,Trigonometric substitution,https://cdn.kastatic.org/ka-exercise-screenshots/integration-using-trigonometric-substitution.png,https://www.khanacademy.org/exercise/integration-using-trigonometric-substitution
calculus-home,integration-applications-calc,area-between-curves-calc,Integration applications,Area between curves,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-between-curves-calc,Area between a curve and the x-axis,https://cdn.kastatic.org/ka-exercise-screenshots/area-between-a-curve-and-an-axis.png,https://www.khanacademy.org/exercise/area-between-a-curve-and-an-axis
calculus-home,integration-applications-calc,area-between-curves-calc,Integration applications,Area between curves,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-between-curves-calc,Area between two curves given end points,https://cdn.kastatic.org/ka-exercise-screenshots/area-between-two-curves-given-end-points.png,https://www.khanacademy.org/exercise/area-between-two-curves-given-end-points
calculus-home,integration-applications-calc,area-between-curves-calc,Integration applications,Area between curves,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-between-curves-calc,Area between two curves,https://cdn.kastatic.org/ka-exercise-screenshots/find-the-area-between-two-curves.png,https://www.khanacademy.org/exercise/find-the-area-between-two-curves
calculus-home,integration-applications-calc,area-between-curves-calc,Integration applications,Area between curves,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-between-curves-calc,Area between two curves challenge,https://cdn.kastatic.org/ka-exercise-screenshots/area-between-two-curves.png,https://www.khanacademy.org/exercise/area-between-two-curves
calculus-home,integration-applications-calc,area-defined-by-polar-graphs-calc,Integration applications,Area defined by polar graphs,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-defined-by-polar-graphs-calc,Area enclosed by polar graphs,https://cdn.kastatic.org/ka-exercise-screenshots/area-enclosed-by-polar-graphs.png,https://www.khanacademy.org/exercise/area-enclosed-by-polar-graphs
calculus-home,integration-applications-calc,area-defined-by-polar-graphs-calc,Integration applications,Area defined by polar graphs,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-defined-by-polar-graphs-calc,Area enclosed by polar graphs challenge,https://cdn.kastatic.org/ka-exercise-screenshots/area-enclosed-by-polar-graphs-challenge.png,https://www.khanacademy.org/exercise/area-enclosed-by-polar-graphs-challenge
calculus-home,integration-applications-calc,arc-length-calc,Integration applications,Arc length,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/arc-length-calc,Arc length,https://cdn.kastatic.org/ka-exercise-screenshots/arc-length-of-functions-in-one-variable.png,https://www.khanacademy.org/exercise/arc-length-of-functions-in-one-variable
calculus-home,integration-applications-calc,arc-length-calc,Integration applications,Arc length,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/arc-length-calc,Arc length challenge,https://cdn.kastatic.org/ka-exercise-screenshots/arc-length-challenge.png,https://www.khanacademy.org/exercise/arc-length-challenge
calculus-home,integration-applications-calc,arc-length-of-polar-graphs-calc,Integration applications,Arc length of polar graphs,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/arc-length-of-polar-graphs-calc,Arc length of polar curves,https://cdn.kastatic.org/ka-exercise-screenshots/arc-length-of-polar-curves.png,https://www.khanacademy.org/exercise/arc-length-of-polar-curves
calculus-home,integration-applications-calc,average-value-of-a-function-calc,Integration applications,Average value of a function,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/average-value-of-a-function-calc,Average value of a function,https://cdn.kastatic.org/ka-exercise-screenshots/average-value-of-a-function.png,https://www.khanacademy.org/exercise/average-value-of-a-function
calculus-home,integration-applications-calc,average-value-of-a-function-calc,Integration applications,Average value of a function,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/average-value-of-a-function-calc,Average value of a function challenge,https://cdn.kastatic.org/ka-exercise-screenshots/average-value-of-a-function-challenge.png,https://www.khanacademy.org/exercise/average-value-of-a-function-challenge
calculus-home,integration-applications-calc,area-and-net-change-calc,Integration applications,Area & net change,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-and-net-change-calc,Problems involving definite integrals (graphical),https://cdn.kastatic.org/ka-exercise-screenshots/area-under-a-rate-function-equals-net-change.png,https://www.khanacademy.org/exercise/area-under-a-rate-function-equals-net-change
calculus-home,integration-applications-calc,area-and-net-change-calc,Integration applications,Area & net change,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-and-net-change-calc,Problems involving definite integrals (algebraic),https://cdn.kastatic.org/ka-exercise-screenshots/net-change-algebraic.png,https://www.khanacademy.org/exercise/net-change-algebraic
calculus-home,integration-applications-calc,area-and-net-change-calc,Integration applications,Area & net change,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/area-and-net-change-calc,Net change challenge,https://cdn.kastatic.org/ka-exercise-screenshots/net-change-challenge.png,https://www.khanacademy.org/exercise/net-change-challenge
calculus-home,integration-applications-calc,rectilinear-motion-integral-calc,Integration applications,Rectilinear motion (integral calc),https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/rectilinear-motion-integral-calc,Motion problems (with definite integrals),https://cdn.kastatic.org/ka-exercise-screenshots/particle-motion.png,https://www.khanacademy.org/exercise/particle-motion
calculus-home,integration-applications-calc,solids-with-known-cross-sections-calc,Integration applications,Solids with known cross sections,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/solids-with-known-cross-sections-calc,Volumes of solids of known cross-section,https://cdn.kastatic.org/ka-exercise-screenshots/volumes-of-solids-of-known-cross-section.png,https://www.khanacademy.org/exercise/volumes-of-solids-of-known-cross-section
calculus-home,integration-applications-calc,disk-method-calc,Integration applications,Disk method,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/disk-method-calc,Disk method,https://cdn.kastatic.org/ka-exercise-screenshots/the-disk-method.png,https://www.khanacademy.org/exercise/the-disk-method
calculus-home,integration-applications-calc,washer-method-calc,Integration applications,Washer method,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/washer-method-calc,Washer method,https://cdn.kastatic.org/ka-exercise-screenshots/the-washer-method.png,https://www.khanacademy.org/exercise/the-washer-method
calculus-home,integration-applications-calc,washer-method-calc,Integration applications,Washer method,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/washer-method-calc,Disk & washer methods challenge,https://cdn.kastatic.org/ka-exercise-screenshots/volumes-of-solids-of-revolution--discs-and-washers.png,https://www.khanacademy.org/exercise/volumes-of-solids-of-revolution--discs-and-washers
calculus-home,integration-applications-calc,shell-method-calc,Integration applications,Shell method,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/shell-method-calc,Shell method,https://cdn.kastatic.org/ka-exercise-screenshots/volumes-of-solids-of-revolution-by-shells.png,https://www.khanacademy.org/exercise/volumes-of-solids-of-revolution-by-shells
calculus-home,integration-applications-calc,shell-method-calc,Integration applications,Shell method,https://www.khanacademy.org/math/calculus-home/integration-applications-calc,https://www.khanacademy.org/math/calculus-home/integration-applications-calc/shell-method-calc,Shell method challenge,https://cdn.kastatic.org/ka-exercise-screenshots/shell-method-challenge.png,https://www.khanacademy.org/exercise/shell-method-challenge
calculus-home,series-calc,sequences-calc,Series,Sequences review,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/sequences-calc,Sequences review,https://cdn.kastatic.org/ka-exercise-screenshots/understanding-sequences.png,https://www.khanacademy.org/exercise/understanding-sequences
calculus-home,series-calc,sequences-calc,Series,Sequences review,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/sequences-calc,Extend geometric sequences,https://cdn.kastatic.org/ka-exercise-screenshots/geometric_sequences_1.png,https://www.khanacademy.org/exercise/geometric_sequences_1
calculus-home,series-calc,sequences-calc,Series,Sequences review,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/sequences-calc,Extend geometric sequences: negatives & fractions,https://cdn.kastatic.org/ka-exercise-screenshots/extend-geometric-sequences-negatives-fractions.png,https://www.khanacademy.org/exercise/extend-geometric-sequences-negatives-fractions
calculus-home,series-calc,sequences-calc,Series,Sequences review,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/sequences-calc,Use geometric sequence formulas,https://cdn.kastatic.org/ka-exercise-screenshots/geometric_sequences_2.png,https://www.khanacademy.org/exercise/geometric_sequences_2
calculus-home,series-calc,seq-conv-diverg-calc,Series,Infinite sequences,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/seq-conv-diverg-calc,Sequence convergence/divergence,https://cdn.kastatic.org/ka-exercise-screenshots/convergence-and-divergence-of-sequences.png,https://www.khanacademy.org/exercise/convergence-and-divergence-of-sequences
calculus-home,series-calc,series-calculus,Series,Series review,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/series-calculus,Summation notation intro,https://cdn.kastatic.org/ka-exercise-screenshots/evaluating-basic-sigma-notation.png,https://www.khanacademy.org/exercise/evaluating-basic-sigma-notation
calculus-home,series-calc,series-calculus,Series,Series review,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/series-calculus,Arithmetic series,https://cdn.kastatic.org/ka-exercise-screenshots/arithmetic_series.png,https://www.khanacademy.org/exercise/arithmetic_series
calculus-home,series-calc,finite-geometric-series-calc,Series,Finite geometric series,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/finite-geometric-series-calc,Finite geometric series,https://cdn.kastatic.org/ka-exercise-screenshots/geometric-series--1.png,https://www.khanacademy.org/exercise/geometric-series--1
calculus-home,series-calc,partial-sums-calc,Series,Partial sums,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/partial-sums-calc,Partial sums intro,https://cdn.kastatic.org/ka-exercise-screenshots/understanding-series.png,https://www.khanacademy.org/exercise/understanding-series
calculus-home,series-calc,partial-sums-calc,Series,Partial sums,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/partial-sums-calc,Partial sums & series,https://cdn.kastatic.org/ka-exercise-screenshots/convergence-and-divergence-of-series.png,https://www.khanacademy.org/exercise/convergence-and-divergence-of-series
calculus-home,series-calc,geo-series-calc,Series,Infinite geometric series,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/geo-series-calc,Infinite geometric series,https://cdn.kastatic.org/ka-exercise-screenshots/geometric-series-of-constants.png,https://www.khanacademy.org/exercise/geometric-series-of-constants
calculus-home,series-calc,series-basics-challenge,Series,Series basics challenge,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/series-basics-challenge,Series basics challenge,https://cdn.kastatic.org/ka-exercise-screenshots/series-basics-challenge.png,https://www.khanacademy.org/exercise/series-basics-challenge
calculus-home,series-calc,basic-convergence-tests-calc,Series,Basic convergence tests,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/basic-convergence-tests-calc,nth term test,https://cdn.kastatic.org/ka-exercise-screenshots/nth-term-test.png,https://www.khanacademy.org/exercise/nth-term-test
calculus-home,series-calc,basic-convergence-tests-calc,Series,Basic convergence tests,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/basic-convergence-tests-calc,Integral test,https://cdn.kastatic.org/ka-exercise-screenshots/integral-test.png,https://www.khanacademy.org/exercise/integral-test
calculus-home,series-calc,basic-convergence-tests-calc,Series,Basic convergence tests,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/basic-convergence-tests-calc,p-series,https://cdn.kastatic.org/ka-exercise-screenshots/p-series.png,https://www.khanacademy.org/exercise/p-series
calculus-home,series-calc,convergence-divergence-tests-calc,Series,Comparison tests,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/convergence-divergence-tests-calc,Direct comparison test,https://cdn.kastatic.org/ka-exercise-screenshots/direct-and-limit-comparison-tests.png,https://www.khanacademy.org/exercise/direct-and-limit-comparison-tests
