l0,l1,l2,n1,n2,u1,u2,youtube_id,mp4_id,png_id
algebra,systems-of-linear-equations,equivalent-systems-of-equations,Systems of linear equations,Equivalent systems of equations and the elimination method,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/equivalent-systems-of-equations,https://www.youtube.com/watch?v=4yYt9gtgr0w,https://cdn.kastatic.org/KA-youtube-converted/4yYt9gtgr0w.mp4/4yYt9gtgr0w.mp4,https://cdn.kastatic.org/KA-youtube-converted/4yYt9gtgr0w.mp4/4yYt9gtgr0w.png
algebra,systems-of-linear-equations,equivalent-systems-of-equations,Systems of linear equations,Equivalent systems of equations and the elimination method,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/equivalent-systems-of-equations,https://www.youtube.com/watch?v=hCCQkExviHQ,https://cdn.kastatic.org/KA-youtube-converted/hCCQkExviHQ.mp4/hCCQkExviHQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/hCCQkExviHQ.mp4/hCCQkExviHQ.png
algebra,systems-of-linear-equations,equivalent-systems-of-equations,Systems of linear equations,Equivalent systems of equations and the elimination method,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/equivalent-systems-of-equations,https://www.youtube.com/watch?v=6rScVDympyQ,https://cdn.kastatic.org/KA-youtube-converted/6rScVDympyQ.mp4/6rScVDympyQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/6rScVDympyQ.mp4/6rScVDympyQ.png
algebra,systems-of-linear-equations,equivalent-systems-of-equations,Systems of linear equations,Equivalent systems of equations and the elimination method,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/equivalent-systems-of-equations,https://www.youtube.com/watch?v=HCRbCAb2N-Q,https://cdn.kastatic.org/KA-youtube-converted/HCRbCAb2N-Q.mp4/HCRbCAb2N-Q.mp4,https://cdn.kastatic.org/KA-youtube-converted/HCRbCAb2N-Q.mp4/HCRbCAb2N-Q.png
algebra,systems-of-linear-equations,equivalent-systems-of-equations,Systems of linear equations,Equivalent systems of equations and the elimination method,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/equivalent-systems-of-equations,https://www.youtube.com/watch?v=5Cfqq3cOzzM,https://cdn.kastatic.org/KA-youtube-converted/5Cfqq3cOzzM.mp4/5Cfqq3cOzzM.mp4,https://cdn.kastatic.org/KA-youtube-converted/5Cfqq3cOzzM.mp4/5Cfqq3cOzzM.png
algebra,systems-of-linear-equations,equivalent-systems-of-equations,Systems of linear equations,Equivalent systems of equations and the elimination method,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/equivalent-systems-of-equations,https://www.youtube.com/watch?v=GgvyYh437ec,https://cdn.kastatic.org/KA-youtube-converted/GgvyYh437ec.mp4/GgvyYh437ec.mp4,https://cdn.kastatic.org/KA-youtube-converted/GgvyYh437ec.mp4/GgvyYh437ec.png
algebra,systems-of-linear-equations,equivalent-systems-of-equations,Systems of linear equations,Equivalent systems of equations and the elimination method,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/equivalent-systems-of-equations,https://www.youtube.com/watch?v=2NG0UuzGQuU,https://cdn.kastatic.org/KA-youtube-converted/2NG0UuzGQuU.mp4/2NG0UuzGQuU.mp4,https://cdn.kastatic.org/KA-youtube-converted/2NG0UuzGQuU.mp4/2NG0UuzGQuU.png
algebra,systems-of-linear-equations,solving-systems-of-equations-with-substitution,Systems of linear equations,Solving systems of equations with substitution,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/solving-systems-of-equations-with-substitution,https://www.youtube.com/watch?v=1aDcwjmjeRo,https://cdn.kastatic.org/KA-youtube-converted/1aDcwjmjeRo.mp4/1aDcwjmjeRo.mp4,https://cdn.kastatic.org/KA-youtube-converted/1aDcwjmjeRo.mp4/1aDcwjmjeRo.png
algebra,systems-of-linear-equations,solving-systems-of-equations-with-substitution,Systems of linear equations,Solving systems of equations with substitution,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/solving-systems-of-equations-with-substitution,https://www.youtube.com/watch?v=JlsXY-uQr50,https://cdn.kastatic.org/KA-youtube-converted/JlsXY-uQr50.mp4/JlsXY-uQr50.mp4,https://cdn.kastatic.org/KA-youtube-converted/JlsXY-uQr50.mp4/JlsXY-uQr50.png
algebra,systems-of-linear-equations,manipulating-expressions-with-unknown-variables,Systems of linear equations,Manipulating expressions with unknown variables,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/manipulating-expressions-with-unknown-variables,https://www.youtube.com/watch?v=qQjJasI5B8k,https://cdn.kastatic.org/KA-youtube-converted/qQjJasI5B8k.mp4/qQjJasI5B8k.mp4,https://cdn.kastatic.org/KA-youtube-converted/qQjJasI5B8k.mp4/qQjJasI5B8k.png
algebra,systems-of-linear-equations,manipulating-expressions-with-unknown-variables,Systems of linear equations,Manipulating expressions with unknown variables,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/manipulating-expressions-with-unknown-variables,https://www.youtube.com/watch?v=2PFzfWQZ-uM,https://cdn.kastatic.org/KA-youtube-converted/2PFzfWQZ-uM.mp4/2PFzfWQZ-uM.mp4,https://cdn.kastatic.org/KA-youtube-converted/2PFzfWQZ-uM.mp4/2PFzfWQZ-uM.png
algebra,systems-of-linear-equations,possible-number-of-solutions-of-systems-of-linear-equations,Systems of linear equations,Number of solutions to systems of equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/possible-number-of-solutions-of-systems-of-linear-equations,https://www.youtube.com/watch?v=PH5ka2jxNjM,https://cdn.kastatic.org/KA-youtube-converted/PH5ka2jxNjM.mp4/PH5ka2jxNjM.mp4,https://cdn.kastatic.org/KA-youtube-converted/PH5ka2jxNjM.mp4/PH5ka2jxNjM.png
algebra,systems-of-linear-equations,possible-number-of-solutions-of-systems-of-linear-equations,Systems of linear equations,Number of solutions to systems of equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/possible-number-of-solutions-of-systems-of-linear-equations,https://www.youtube.com/watch?v=UKMQNxiUWQM,https://cdn.kastatic.org/KA-youtube-converted/UKMQNxiUWQM.mp4/UKMQNxiUWQM.mp4,https://cdn.kastatic.org/KA-youtube-converted/UKMQNxiUWQM.mp4/UKMQNxiUWQM.png
algebra,systems-of-linear-equations,possible-number-of-solutions-of-systems-of-linear-equations,Systems of linear equations,Number of solutions to systems of equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/possible-number-of-solutions-of-systems-of-linear-equations,https://www.youtube.com/watch?v=DU3QymECk4I,https://cdn.kastatic.org/KA-youtube-converted/DU3QymECk4I.mp4/DU3QymECk4I.mp4,https://cdn.kastatic.org/KA-youtube-converted/DU3QymECk4I.mp4/DU3QymECk4I.png
algebra,systems-of-linear-equations,possible-number-of-solutions-of-systems-of-linear-equations,Systems of linear equations,Number of solutions to systems of equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/possible-number-of-solutions-of-systems-of-linear-equations,https://www.youtube.com/watch?v=8cfGfWmKNL8,https://cdn.kastatic.org/KA-youtube-converted/8cfGfWmKNL8.mp4/8cfGfWmKNL8.mp4,https://cdn.kastatic.org/KA-youtube-converted/8cfGfWmKNL8.mp4/8cfGfWmKNL8.png
algebra,systems-of-linear-equations,possible-number-of-solutions-of-systems-of-linear-equations,Systems of linear equations,Number of solutions to systems of equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/possible-number-of-solutions-of-systems-of-linear-equations,https://www.youtube.com/watch?v=UYC6odwNEvc,https://cdn.kastatic.org/KA-youtube-converted/UYC6odwNEvc.mp4/UYC6odwNEvc.mp4,https://cdn.kastatic.org/KA-youtube-converted/UYC6odwNEvc.mp4/UYC6odwNEvc.png
algebra,systems-of-linear-equations,possible-number-of-solutions-of-systems-of-linear-equations,Systems of linear equations,Number of solutions to systems of equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/possible-number-of-solutions-of-systems-of-linear-equations,https://www.youtube.com/watch?v=_KsFh_qOEas,https://cdn.kastatic.org/KA-youtube-converted/_KsFh_qOEas.mp4/_KsFh_qOEas.mp4,https://cdn.kastatic.org/KA-youtube-converted/_KsFh_qOEas.mp4/_KsFh_qOEas.png
algebra,systems-of-linear-equations,possible-number-of-solutions-of-systems-of-linear-equations,Systems of linear equations,Number of solutions to systems of equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/possible-number-of-solutions-of-systems-of-linear-equations,https://www.youtube.com/watch?v=R502fhcGaVM,https://cdn.kastatic.org/KA-youtube-converted/R502fhcGaVM.mp4/R502fhcGaVM.mp4,https://cdn.kastatic.org/KA-youtube-converted/R502fhcGaVM.mp4/R502fhcGaVM.png
algebra,systems-of-linear-equations,possible-number-of-solutions-of-systems-of-linear-equations,Systems of linear equations,Number of solutions to systems of equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/possible-number-of-solutions-of-systems-of-linear-equations,https://www.youtube.com/watch?v=ix81gHRPg6k,https://cdn.kastatic.org/KA-youtube-converted/ix81gHRPg6k.mp4/ix81gHRPg6k.mp4,https://cdn.kastatic.org/KA-youtube-converted/ix81gHRPg6k.mp4/ix81gHRPg6k.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=xE79kIBML1E,https://cdn.kastatic.org/KA-youtube-converted/xE79kIBML1E.mp4/xE79kIBML1E.mp4,https://cdn.kastatic.org/KA-youtube-converted/xE79kIBML1E.mp4/xE79kIBML1E.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=ci9rokP1lJs,https://cdn.kastatic.org/KA-youtube-converted/ci9rokP1lJs.mp4/ci9rokP1lJs.mp4,https://cdn.kastatic.org/KA-youtube-converted/ci9rokP1lJs.mp4/ci9rokP1lJs.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=NoD7A7bOlM0,https://cdn.kastatic.org/KA-youtube-converted/NoD7A7bOlM0.mp4/NoD7A7bOlM0.mp4,https://cdn.kastatic.org/KA-youtube-converted/NoD7A7bOlM0.mp4/NoD7A7bOlM0.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=k3oafKICYLk,https://cdn.kastatic.org/KA-youtube-converted/k3oafKICYLk.mp4/k3oafKICYLk.mp4,https://cdn.kastatic.org/KA-youtube-converted/k3oafKICYLk.mp4/k3oafKICYLk.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=dFvesKA3WrA,https://cdn.kastatic.org/KA-youtube-converted/dFvesKA3WrA.mp4/dFvesKA3WrA.mp4,https://cdn.kastatic.org/KA-youtube-converted/dFvesKA3WrA.mp4/dFvesKA3WrA.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=faTTUUhw6_w,https://cdn.kastatic.org/KA-youtube-converted/faTTUUhw6_w.mp4/faTTUUhw6_w.mp4,https://cdn.kastatic.org/KA-youtube-converted/faTTUUhw6_w.mp4/faTTUUhw6_w.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=n2rlZWiVEeE,https://cdn.kastatic.org/KA-youtube-converted/n2rlZWiVEeE.mp4/n2rlZWiVEeE.mp4,https://cdn.kastatic.org/KA-youtube-converted/n2rlZWiVEeE.mp4/n2rlZWiVEeE.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=ZlvRe4HDb8E,https://cdn.kastatic.org/KA-youtube-converted/ZlvRe4HDb8E.mp4/ZlvRe4HDb8E.mp4,https://cdn.kastatic.org/KA-youtube-converted/ZlvRe4HDb8E.mp4/ZlvRe4HDb8E.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=UTJXrN3s0MQ,https://cdn.kastatic.org/KA-youtube-converted/UTJXrN3s0MQ.mp4/UTJXrN3s0MQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/UTJXrN3s0MQ.mp4/UTJXrN3s0MQ.png
algebra,systems-of-linear-equations,systems-of-linear-equations-word-problems,Systems of linear equations,Systems of equations word problems,https://es.khanacademy.org/math/algebra/systems-of-linear-equations,https://es.khanacademy.org/math/algebra/systems-of-linear-equations/systems-of-linear-equations-word-problems,https://www.youtube.com/watch?v=23Y-b7cIHuU,https://cdn.kastatic.org/KA-youtube-converted/23Y-b7cIHuU.mp4/23Y-b7cIHuU.mp4,https://cdn.kastatic.org/KA-youtube-converted/23Y-b7cIHuU.mp4/23Y-b7cIHuU.png
algebra,two-variable-linear-inequalities,checking-solutions-of-inequalities,Two-variable linear inequalities,Checking solutions of two-variable inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/checking-solutions-of-inequalities,https://www.youtube.com/watch?v=f19M4Rk2ii0,https://cdn.kastatic.org/KA-youtube-converted/f19M4Rk2ii0.mp4/f19M4Rk2ii0.mp4,https://cdn.kastatic.org/KA-youtube-converted/f19M4Rk2ii0.mp4/f19M4Rk2ii0.png
algebra,two-variable-linear-inequalities,checking-solutions-of-inequalities,Two-variable linear inequalities,Checking solutions of two-variable inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/checking-solutions-of-inequalities,https://www.youtube.com/watch?v=urgAaz76etc,https://cdn.kastatic.org/KA-youtube-converted/urgAaz76etc.mp4/urgAaz76etc.mp4,https://cdn.kastatic.org/KA-youtube-converted/urgAaz76etc.mp4/urgAaz76etc.png
algebra,two-variable-linear-inequalities,graphing-inequalities,Two-variable linear inequalities,Graphing two-variable inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/graphing-inequalities,https://www.youtube.com/watch?v=6ADFf-T7yqk,https://cdn.kastatic.org/KA-youtube-converted/6ADFf-T7yqk.mp4/6ADFf-T7yqk.mp4,https://cdn.kastatic.org/KA-youtube-converted/6ADFf-T7yqk.mp4/6ADFf-T7yqk.png
algebra,two-variable-linear-inequalities,graphing-inequalities,Two-variable linear inequalities,Graphing two-variable inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/graphing-inequalities,https://www.youtube.com/watch?v=7oxiFYVHtF0,https://cdn.kastatic.org/KA-youtube-converted/7oxiFYVHtF0.mp4/7oxiFYVHtF0.mp4,https://cdn.kastatic.org/KA-youtube-converted/7oxiFYVHtF0.mp4/7oxiFYVHtF0.png
algebra,two-variable-linear-inequalities,graphing-inequalities,Two-variable linear inequalities,Graphing two-variable inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/graphing-inequalities,https://www.youtube.com/watch?v=tpi-qwgXIZs,https://cdn.kastatic.org/KA-youtube-converted/tpi-qwgXIZs.mp4/tpi-qwgXIZs.mp4,https://cdn.kastatic.org/KA-youtube-converted/tpi-qwgXIZs.mp4/tpi-qwgXIZs.png
algebra,two-variable-linear-inequalities,graphing-inequalities,Two-variable linear inequalities,Graphing two-variable inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/graphing-inequalities,https://www.youtube.com/watch?v=DA-nnL29rvk,https://cdn.kastatic.org/KA-youtube-converted/DA-nnL29rvk.mp4/DA-nnL29rvk.mp4,https://cdn.kastatic.org/KA-youtube-converted/DA-nnL29rvk.mp4/DA-nnL29rvk.png
algebra,two-variable-linear-inequalities,graphing-inequalities,Two-variable linear inequalities,Graphing two-variable inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/graphing-inequalities,https://www.youtube.com/watch?v=CADgqQ0Acbs,https://cdn.kastatic.org/KA-youtube-converted/CADgqQ0Acbs.mp4/CADgqQ0Acbs.mp4,https://cdn.kastatic.org/KA-youtube-converted/CADgqQ0Acbs.mp4/CADgqQ0Acbs.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=qpWkDzo5LDM,https://cdn.kastatic.org/KA-youtube-converted/qpWkDzo5LDM.mp4/qpWkDzo5LDM.mp4,https://cdn.kastatic.org/KA-youtube-converted/qpWkDzo5LDM.mp4/qpWkDzo5LDM.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=6kSsmXJBdLU,https://cdn.kastatic.org/KA-youtube-converted/6kSsmXJBdLU.mp4/6kSsmXJBdLU.mp4,https://cdn.kastatic.org/KA-youtube-converted/6kSsmXJBdLU.mp4/6kSsmXJBdLU.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=0A9jRJE4nLY,https://cdn.kastatic.org/KA-youtube-converted/0A9jRJE4nLY.mp4/0A9jRJE4nLY.mp4,https://cdn.kastatic.org/KA-youtube-converted/0A9jRJE4nLY.mp4/0A9jRJE4nLY.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=vAMB40mZXCQ,https://cdn.kastatic.org/KA-youtube-converted/vAMB40mZXCQ.mp4/vAMB40mZXCQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/vAMB40mZXCQ.mp4/vAMB40mZXCQ.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=Bu0AWcjTFuk,https://cdn.kastatic.org/KA-youtube-converted/Bu0AWcjTFuk.mp4/Bu0AWcjTFuk.mp4,https://cdn.kastatic.org/KA-youtube-converted/Bu0AWcjTFuk.mp4/Bu0AWcjTFuk.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=kAdyuk2g_ow,https://cdn.kastatic.org/KA-youtube-converted/kAdyuk2g_ow.mp4/kAdyuk2g_ow.mp4,https://cdn.kastatic.org/KA-youtube-converted/kAdyuk2g_ow.mp4/kAdyuk2g_ow.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=sE1NafwpCrg,https://cdn.kastatic.org/KA-youtube-converted/sE1NafwpCrg.mp4/sE1NafwpCrg.mp4,https://cdn.kastatic.org/KA-youtube-converted/sE1NafwpCrg.mp4/sE1NafwpCrg.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=_xgWx735JFs,https://cdn.kastatic.org/KA-youtube-converted/_xgWx735JFs.mp4/_xgWx735JFs.mp4,https://cdn.kastatic.org/KA-youtube-converted/_xgWx735JFs.mp4/_xgWx735JFs.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=JeIwsn-EWZU,https://cdn.kastatic.org/KA-youtube-converted/JeIwsn-EWZU.mp4/JeIwsn-EWZU.mp4,https://cdn.kastatic.org/KA-youtube-converted/JeIwsn-EWZU.mp4/JeIwsn-EWZU.png
algebra,two-variable-linear-inequalities,modeling-with-linear-inequalities,Two-variable linear inequalities,Modeling with linear inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities,https://es.khanacademy.org/math/algebra/two-variable-linear-inequalities/modeling-with-linear-inequalities,https://www.youtube.com/watch?v=Pfi_chISQbg,https://cdn.kastatic.org/KA-youtube-converted/Pfi_chISQbg.mp4/Pfi_chISQbg.mp4,https://cdn.kastatic.org/KA-youtube-converted/Pfi_chISQbg.mp4/Pfi_chISQbg.png
algebra,absolute-value-equations-functions,graphs-of-absolute-value-functions,Absolute value & piecewise functions,Graphs of absolute value functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions/graphs-of-absolute-value-functions,https://www.youtube.com/watch?v=Wri26sPEBoI,https://cdn.kastatic.org/KA-youtube-converted/Wri26sPEBoI.mp4/Wri26sPEBoI.mp4,https://cdn.kastatic.org/KA-youtube-converted/Wri26sPEBoI.mp4/Wri26sPEBoI.png
algebra,absolute-value-equations-functions,graphs-of-absolute-value-functions,Absolute value & piecewise functions,Graphs of absolute value functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions/graphs-of-absolute-value-functions,https://www.youtube.com/watch?v=lPcahMeUYcU,https://cdn.kastatic.org/KA-youtube-converted/lPcahMeUYcU.mp4/lPcahMeUYcU.mp4,https://cdn.kastatic.org/KA-youtube-converted/lPcahMeUYcU.mp4/lPcahMeUYcU.png
algebra,absolute-value-equations-functions,graphs-of-absolute-value-functions,Absolute value & piecewise functions,Graphs of absolute value functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions/graphs-of-absolute-value-functions,https://www.youtube.com/watch?v=Yyfk0rwuZSE,https://cdn.kastatic.org/KA-youtube-converted/Yyfk0rwuZSE.mp4/Yyfk0rwuZSE.mp4,https://cdn.kastatic.org/KA-youtube-converted/Yyfk0rwuZSE.mp4/Yyfk0rwuZSE.png
algebra,absolute-value-equations-functions,graphs-of-absolute-value-functions,Absolute value & piecewise functions,Graphs of absolute value functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions/graphs-of-absolute-value-functions,https://www.youtube.com/watch?v=v6Ct2OEmGNU,https://cdn.kastatic.org/KA-youtube-converted/v6Ct2OEmGNU.mp4/v6Ct2OEmGNU.mp4,https://cdn.kastatic.org/KA-youtube-converted/v6Ct2OEmGNU.mp4/v6Ct2OEmGNU.png
algebra,absolute-value-equations-functions,piecewise-functions,Absolute value & piecewise functions,Piecewise functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions/piecewise-functions,https://www.youtube.com/watch?v=6X_7SU2fy00,https://cdn.kastatic.org/KA-youtube-converted/6X_7SU2fy00.mp4/6X_7SU2fy00.mp4,https://cdn.kastatic.org/KA-youtube-converted/6X_7SU2fy00.mp4/6X_7SU2fy00.png
algebra,absolute-value-equations-functions,piecewise-functions,Absolute value & piecewise functions,Piecewise functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions/piecewise-functions,https://www.youtube.com/watch?v=TSuuXnT7QMc,https://cdn.kastatic.org/KA-youtube-converted/TSuuXnT7QMc.mp4/TSuuXnT7QMc.mp4,https://cdn.kastatic.org/KA-youtube-converted/TSuuXnT7QMc.mp4/TSuuXnT7QMc.png
algebra,absolute-value-equations-functions,piecewise-functions,Absolute value & piecewise functions,Piecewise functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions,https://es.khanacademy.org/math/algebra/absolute-value-equations-functions/piecewise-functions,https://www.youtube.com/watch?v=Gf1r578-E10,https://cdn.kastatic.org/KA-youtube-converted/Gf1r578-E10.mp4/Gf1r578-E10.mp4,https://cdn.kastatic.org/KA-youtube-converted/Gf1r578-E10.mp4/Gf1r578-E10.png
