l0,l1,l2,n1,n2,u1,u2,video_title,youtube_id,mp4_id,mp4_low_id,png_id
calculus-home,limits-and-continuity-calc,limits-from-equations-calc,Limits and continuity,Limits from equations (direct substitution),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-from-equations-calc,Undefined limits by direct substitution,https://www.youtube.com/watch?v=JlOyb_RTejo,https://cdn.kastatic.org/KA-youtube-converted/JlOyb_RTejo.mp4/JlOyb_RTejo.mp4,https://cdn.kastatic.org/KA-youtube-converted/JlOyb_RTejo.mp4-low/JlOyb_RTejo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/JlOyb_RTejo.mp4/JlOyb_RTejo.png
calculus-home,limits-and-continuity-calc,limits-with-factoring-and-rationalizing-calc,Limits and continuity,Limits from equations (factoring & rationalizing),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-with-factoring-and-rationalizing-calc,Finding limits by factoring,https://www.youtube.com/watch?v=EAa3J_nDkoI,https://cdn.kastatic.org/KA-youtube-converted/EAa3J_nDkoI.mp4/EAa3J_nDkoI.mp4,https://cdn.kastatic.org/KA-youtube-converted/EAa3J_nDkoI.mp4-low/EAa3J_nDkoI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/EAa3J_nDkoI.mp4/EAa3J_nDkoI.png
calculus-home,limits-and-continuity-calc,limits-with-factoring-and-rationalizing-calc,Limits and continuity,Limits from equations (factoring & rationalizing),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-with-factoring-and-rationalizing-calc,Limits by rationalizing,https://www.youtube.com/watch?v=yVWxxQ7SMOw,https://cdn.kastatic.org/KA-youtube-converted/yVWxxQ7SMOw.mp4/yVWxxQ7SMOw.mp4,https://cdn.kastatic.org/KA-youtube-converted/yVWxxQ7SMOw.mp4-low/yVWxxQ7SMOw-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/yVWxxQ7SMOw.mp4/yVWxxQ7SMOw.png
calculus-home,limits-and-continuity-calc,limits-with-factoring-and-rationalizing-calc,Limits and continuity,Limits from equations (factoring & rationalizing),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-with-factoring-and-rationalizing-calc,Finding limits by factoring (cubic),https://www.youtube.com/watch?v=rU222pVq520,https://cdn.kastatic.org/KA-youtube-converted/rU222pVq520.mp4/rU222pVq520.mp4,https://cdn.kastatic.org/KA-youtube-converted/rU222pVq520.mp4-low/rU222pVq520-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/rU222pVq520.mp4/rU222pVq520.png
calculus-home,limits-and-continuity-calc,squeeze-theorem-calc,Limits and continuity,Squeeze theorem,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/squeeze-theorem-calc,Squeeze theorem intro,https://www.youtube.com/watch?v=WvxKwRcHGHg,https://cdn.kastatic.org/KA-youtube-converted/WvxKwRcHGHg.mp4/WvxKwRcHGHg.mp4,https://cdn.kastatic.org/KA-youtube-converted/WvxKwRcHGHg.mp4-low/WvxKwRcHGHg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/WvxKwRcHGHg.mp4/WvxKwRcHGHg.png
calculus-home,limits-and-continuity-calc,squeeze-theorem-calc,Limits and continuity,Squeeze theorem,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/squeeze-theorem-calc,Using the squeeze theorem,https://www.youtube.com/watch?v=2XQH-J5KeHI,https://cdn.kastatic.org/KA-youtube-converted/2XQH-J5KeHI.mp4/2XQH-J5KeHI.mp4,https://cdn.kastatic.org/KA-youtube-converted/2XQH-J5KeHI.mp4-low/2XQH-J5KeHI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/2XQH-J5KeHI.mp4/2XQH-J5KeHI.png
calculus-home,limits-and-continuity-calc,squeeze-theorem-calc,Limits and continuity,Squeeze theorem,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/squeeze-theorem-calc,Proof: limit of (sin x)/x at x=0,https://www.youtube.com/watch?v=Ve99biD1KtA,https://cdn.kastatic.org/KA-youtube-converted/Ve99biD1KtA.mp4/Ve99biD1KtA.mp4,https://cdn.kastatic.org/KA-youtube-converted/Ve99biD1KtA.mp4-low/Ve99biD1KtA-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Ve99biD1KtA.mp4/Ve99biD1KtA.png
calculus-home,limits-and-continuity-calc,squeeze-theorem-calc,Limits and continuity,Squeeze theorem,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/squeeze-theorem-calc,Squeeze theorem intro (old),https://www.youtube.com/watch?v=igJdDN-DPgA,https://cdn.kastatic.org/KA-youtube-converted/igJdDN-DPgA.mp4/igJdDN-DPgA.mp4,https://cdn.kastatic.org/KA-youtube-converted/igJdDN-DPgA.mp4-low/igJdDN-DPgA-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/igJdDN-DPgA.mp4/igJdDN-DPgA.png
calculus-home,limits-and-continuity-calc,limits-of-trigonometric-functions-calc,Limits and continuity,Limits of trigonometric functions,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-of-trigonometric-functions-calc,Trig limit using pythagorean identity,https://www.youtube.com/watch?v=d8qtbGMB2gI,https://cdn.kastatic.org/KA-youtube-converted/d8qtbGMB2gI.mp4/d8qtbGMB2gI.mp4,https://cdn.kastatic.org/KA-youtube-converted/d8qtbGMB2gI.mp4-low/d8qtbGMB2gI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/d8qtbGMB2gI.mp4/d8qtbGMB2gI.png
calculus-home,limits-and-continuity-calc,limits-of-trigonometric-functions-calc,Limits and continuity,Limits of trigonometric functions,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-of-trigonometric-functions-calc,Trig limit using double angle identity,https://www.youtube.com/watch?v=lXShNH1G6Pk,https://cdn.kastatic.org/KA-youtube-converted/lXShNH1G6Pk.mp4/lXShNH1G6Pk.mp4,https://cdn.kastatic.org/KA-youtube-converted/lXShNH1G6Pk.mp4-low/lXShNH1G6Pk-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/lXShNH1G6Pk.mp4/lXShNH1G6Pk.png
calculus-home,limits-and-continuity-calc,limits-of-piecewise-functions-calc,Limits and continuity,Limits of piecewise functions,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-of-piecewise-functions-calc,Limit of piecewise function: limit exists,https://www.youtube.com/watch?v=TdVDqWOR3dU,https://cdn.kastatic.org/KA-youtube-converted/TdVDqWOR3dU.mp4/TdVDqWOR3dU.mp4,https://cdn.kastatic.org/KA-youtube-converted/TdVDqWOR3dU.mp4-low/TdVDqWOR3dU-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/TdVDqWOR3dU.mp4/TdVDqWOR3dU.png
calculus-home,limits-and-continuity-calc,limits-of-piecewise-functions-calc,Limits and continuity,Limits of piecewise functions,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-of-piecewise-functions-calc,Limit of piecewise function: limit doesn't exist,https://www.youtube.com/watch?v=LVqv8PBR1is,https://cdn.kastatic.org/KA-youtube-converted/LVqv8PBR1is.mp4/LVqv8PBR1is.mp4,https://cdn.kastatic.org/KA-youtube-converted/LVqv8PBR1is.mp4-low/LVqv8PBR1is-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/LVqv8PBR1is.mp4/LVqv8PBR1is.png
calculus-home,limits-and-continuity-calc,removable-discontinuities-calc,Limits and continuity,Removable discontinuities,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/removable-discontinuities-calc,Removing discontinuities (factoring),https://www.youtube.com/watch?v=oUgDaEwMbiU,https://cdn.kastatic.org/KA-youtube-converted/oUgDaEwMbiU.mp4/oUgDaEwMbiU.mp4,https://cdn.kastatic.org/KA-youtube-converted/oUgDaEwMbiU.mp4-low/oUgDaEwMbiU-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/oUgDaEwMbiU.mp4/oUgDaEwMbiU.png
calculus-home,limits-and-continuity-calc,removable-discontinuities-calc,Limits and continuity,Removable discontinuities,https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/removable-discontinuities-calc,Removing discontinuities (rationalization),https://www.youtube.com/watch?v=P1DJxuG7U9A,https://cdn.kastatic.org/KA-youtube-converted/P1DJxuG7U9A.mp4/P1DJxuG7U9A.mp4,https://cdn.kastatic.org/KA-youtube-converted/P1DJxuG7U9A.mp4-low/P1DJxuG7U9A-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/P1DJxuG7U9A.mp4/P1DJxuG7U9A.png
calculus-home,limits-and-continuity-calc,unbounded-limits-calc,Limits and continuity,Unbounded limits (vertical asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/unbounded-limits-calc,Infinite limits intro,https://www.youtube.com/watch?v=a2Ia_ZlUCaQ,https://cdn.kastatic.org/KA-youtube-converted/a2Ia_ZlUCaQ.mp4/a2Ia_ZlUCaQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/a2Ia_ZlUCaQ.mp4-low/a2Ia_ZlUCaQ-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/a2Ia_ZlUCaQ.mp4/a2Ia_ZlUCaQ.png
calculus-home,limits-and-continuity-calc,unbounded-limits-calc,Limits and continuity,Unbounded limits (vertical asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/unbounded-limits-calc,Unbounded limits: graphical,https://www.youtube.com/watch?v=TlWvQvMB9eI,https://cdn.kastatic.org/KA-youtube-converted/TlWvQvMB9eI.mp4/TlWvQvMB9eI.mp4,https://cdn.kastatic.org/KA-youtube-converted/TlWvQvMB9eI.mp4-low/TlWvQvMB9eI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/TlWvQvMB9eI.mp4/TlWvQvMB9eI.png
calculus-home,limits-and-continuity-calc,unbounded-limits-calc,Limits and continuity,Unbounded limits (vertical asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/unbounded-limits-calc,Unbounded limits: algebraic (rational),https://www.youtube.com/watch?v=_ZGHGDKWpp8,https://cdn.kastatic.org/KA-youtube-converted/_ZGHGDKWpp8.mp4/_ZGHGDKWpp8.mp4,https://cdn.kastatic.org/KA-youtube-converted/_ZGHGDKWpp8.mp4-low/_ZGHGDKWpp8-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/_ZGHGDKWpp8.mp4/_ZGHGDKWpp8.png
calculus-home,limits-and-continuity-calc,unbounded-limits-calc,Limits and continuity,Unbounded limits (vertical asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/unbounded-limits-calc,Unbounded limits: algebraic (cosine),https://www.youtube.com/watch?v=AI3aOkafYFw,https://cdn.kastatic.org/KA-youtube-converted/AI3aOkafYFw.mp4/AI3aOkafYFw.mp4,https://cdn.kastatic.org/KA-youtube-converted/AI3aOkafYFw.mp4-low/AI3aOkafYFw-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/AI3aOkafYFw.mp4/AI3aOkafYFw.png
calculus-home,limits-and-continuity-calc,unbounded-limits-calc,Limits and continuity,Unbounded limits (vertical asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/unbounded-limits-calc,Visually determining vertical asymptotes (old),https://www.youtube.com/watch?v=SUrlTlI-oxI,https://cdn.kastatic.org/KA-youtube-converted/SUrlTlI-oxI.mp4/SUrlTlI-oxI.mp4,https://cdn.kastatic.org/KA-youtube-converted/SUrlTlI-oxI.mp4-low/SUrlTlI-oxI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/SUrlTlI-oxI.mp4/SUrlTlI-oxI.png
calculus-home,limits-and-continuity-calc,limits-at-infinity-calc,Limits and continuity,Limits at infinity (horizontal asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-at-infinity-calc,Infinite limits intro,https://www.youtube.com/watch?v=a2Ia_ZlUCaQ,https://cdn.kastatic.org/KA-youtube-converted/a2Ia_ZlUCaQ.mp4/a2Ia_ZlUCaQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/a2Ia_ZlUCaQ.mp4-low/a2Ia_ZlUCaQ-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/a2Ia_ZlUCaQ.mp4/a2Ia_ZlUCaQ.png
calculus-home,limits-and-continuity-calc,limits-at-infinity-calc,Limits and continuity,Limits at infinity (horizontal asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-at-infinity-calc,Limits at infinity of rational functions,https://www.youtube.com/watch?v=KcqO1fX9b_I,https://cdn.kastatic.org/KA-youtube-converted/KcqO1fX9b_I.mp4/KcqO1fX9b_I.mp4,https://cdn.kastatic.org/KA-youtube-converted/KcqO1fX9b_I.mp4-low/KcqO1fX9b_I-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/KcqO1fX9b_I.mp4/KcqO1fX9b_I.png
calculus-home,limits-and-continuity-calc,limits-at-infinity-calc,Limits and continuity,Limits at infinity (horizontal asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-at-infinity-calc,Limits at infinity of rational functions (example),https://www.youtube.com/watch?v=gv9ogppphso,https://cdn.kastatic.org/KA-youtube-converted/gv9ogppphso.mp4/gv9ogppphso.mp4,https://cdn.kastatic.org/KA-youtube-converted/gv9ogppphso.mp4-low/gv9ogppphso-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/gv9ogppphso.mp4/gv9ogppphso.png
calculus-home,limits-and-continuity-calc,limits-at-infinity-calc,Limits and continuity,Limits at infinity (horizontal asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-at-infinity-calc,Limits at infinity of rational functions: radicals (odd power),https://www.youtube.com/watch?v=xks4cETlN58,https://cdn.kastatic.org/KA-youtube-converted/xks4cETlN58.mp4/xks4cETlN58.mp4,https://cdn.kastatic.org/KA-youtube-converted/xks4cETlN58.mp4-low/xks4cETlN58-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/xks4cETlN58.mp4/xks4cETlN58.png
calculus-home,limits-and-continuity-calc,limits-at-infinity-calc,Limits and continuity,Limits at infinity (horizontal asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-at-infinity-calc,Limits at infinity of rational functions: radicals (even power),https://www.youtube.com/watch?v=uPksX_O9ARo,https://cdn.kastatic.org/KA-youtube-converted/uPksX_O9ARo.mp4/uPksX_O9ARo.mp4,https://cdn.kastatic.org/KA-youtube-converted/uPksX_O9ARo.mp4-low/uPksX_O9ARo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/uPksX_O9ARo.mp4/uPksX_O9ARo.png
calculus-home,limits-and-continuity-calc,limits-at-infinity-calc,Limits and continuity,Limits at infinity (horizontal asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-at-infinity-calc,Limits at infinity of rational functions: trig,https://www.youtube.com/watch?v=oAQnDsmu41E,https://cdn.kastatic.org/KA-youtube-converted/oAQnDsmu41E.mp4/oAQnDsmu41E.mp4,https://cdn.kastatic.org/KA-youtube-converted/oAQnDsmu41E.mp4-low/oAQnDsmu41E-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/oAQnDsmu41E.mp4/oAQnDsmu41E.png
calculus-home,limits-and-continuity-calc,limits-at-infinity-calc,Limits and continuity,Limits at infinity (horizontal asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-at-infinity-calc,Limits at infinity of rational functions: trig (limit undefined),https://www.youtube.com/watch?v=waWYIKAfkWw,https://cdn.kastatic.org/KA-youtube-converted/waWYIKAfkWw.mp4/waWYIKAfkWw.mp4,https://cdn.kastatic.org/KA-youtube-converted/waWYIKAfkWw.mp4-low/waWYIKAfkWw-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/waWYIKAfkWw.mp4/waWYIKAfkWw.png
calculus-home,limits-and-continuity-calc,limits-at-infinity-calc,Limits and continuity,Limits at infinity (horizontal asymptotes),https://www.khanacademy.org/math/calculus-home/limits-and-continuity-calc,https://api.khanacademy.org/math/calculus-home/limits-and-continuity-calc/limits-at-infinity-calc,Limit at infinity of a difference of functions,https://www.youtube.com/watch?v=nDXFgexOM5c,https://cdn.kastatic.org/KA-youtube-converted/nDXFgexOM5c.mp4/nDXFgexOM5c.mp4,https://cdn.kastatic.org/KA-youtube-converted/nDXFgexOM5c.mp4-low/nDXFgexOM5c-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/nDXFgexOM5c.mp4/nDXFgexOM5c.png
calculus-home,taking-derivatives-calc,intro-to-diff-calculus-calc,Taking derivatives,Introduction to differential calculus,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/intro-to-diff-calculus-calc,Newton Leibniz and Usain Bolt,https://www.youtube.com/watch?v=EKvHQc3QEow,https://cdn.kastatic.org/KA-youtube-converted/EKvHQc3QEow.mp4/EKvHQc3QEow.mp4,https://cdn.kastatic.org/KA-youtube-converted/EKvHQc3QEow.mp4-low/EKvHQc3QEow-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/EKvHQc3QEow.mp4/EKvHQc3QEow.png
calculus-home,taking-derivatives-calc,intro-to-diff-calculus-calc,Taking derivatives,Introduction to differential calculus,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/intro-to-diff-calculus-calc,Derivative as slope of curve,https://www.youtube.com/watch?v=S-dcMvJlMJs,https://cdn.kastatic.org/KA-youtube-converted/S-dcMvJlMJs.mp4/S-dcMvJlMJs.mp4,https://cdn.kastatic.org/KA-youtube-converted/S-dcMvJlMJs.mp4-low/S-dcMvJlMJs-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/S-dcMvJlMJs.mp4/S-dcMvJlMJs.png
calculus-home,taking-derivatives-calc,intro-to-diff-calculus-calc,Taking derivatives,Introduction to differential calculus,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/intro-to-diff-calculus-calc,Derivative & the direction of a function,https://www.youtube.com/watch?v=CpDfay5NeCg,https://cdn.kastatic.org/KA-youtube-converted/CpDfay5NeCg.mp4/CpDfay5NeCg.mp4,https://cdn.kastatic.org/KA-youtube-converted/CpDfay5NeCg.mp4-low/CpDfay5NeCg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/CpDfay5NeCg.mp4/CpDfay5NeCg.png
calculus-home,taking-derivatives-calc,derivative-as-tangent-slope-calc,Taking derivatives,Derivative as slope of tangent line,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/derivative-as-tangent-slope-calc,Derivative as slope of tangent line,https://www.youtube.com/watch?v=fqQ6sslzyhY,https://cdn.kastatic.org/KA-youtube-converted/fqQ6sslzyhY.mp4/fqQ6sslzyhY.mp4,https://cdn.kastatic.org/KA-youtube-converted/fqQ6sslzyhY.mp4-low/fqQ6sslzyhY-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/fqQ6sslzyhY.mp4/fqQ6sslzyhY.png
calculus-home,taking-derivatives-calc,derivative-as-tangent-slope-calc,Taking derivatives,Derivative as slope of tangent line,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/derivative-as-tangent-slope-calc, Interpreting derivative challenge,https://www.youtube.com/watch?v=EXLVMGSDQbI,https://cdn.kastatic.org/KA-youtube-converted/EXLVMGSDQbI.mp4/EXLVMGSDQbI.mp4,https://cdn.kastatic.org/KA-youtube-converted/EXLVMGSDQbI.mp4-low/EXLVMGSDQbI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/EXLVMGSDQbI.mp4/EXLVMGSDQbI.png
calculus-home,taking-derivatives-calc,derivative-as-instantaneous-rate-of-change-calc,Taking derivatives,Derivative as instantaneous rate of change,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/derivative-as-instantaneous-rate-of-change-calc,Tangent slope as instantaneous rate of change,https://www.youtube.com/watch?v=XdsifNBa9kk,https://cdn.kastatic.org/KA-youtube-converted/XdsifNBa9kk.mp4/XdsifNBa9kk.mp4,https://cdn.kastatic.org/KA-youtube-converted/XdsifNBa9kk.mp4-low/XdsifNBa9kk-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/XdsifNBa9kk.mp4/XdsifNBa9kk.png
calculus-home,taking-derivatives-calc,derivative-as-instantaneous-rate-of-change-calc,Taking derivatives,Derivative as instantaneous rate of change,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/derivative-as-instantaneous-rate-of-change-calc,Approximating instantaneous rate of change with secant lines,https://www.youtube.com/watch?v=fI6w2kL295Y,https://cdn.kastatic.org/KA-youtube-converted/fI6w2kL295Y.mp4/fI6w2kL295Y.mp4,https://cdn.kastatic.org/KA-youtube-converted/fI6w2kL295Y.mp4-low/fI6w2kL295Y-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/fI6w2kL295Y.mp4/fI6w2kL295Y.png
calculus-home,taking-derivatives-calc,derivative-as-instantaneous-rate-of-change-calc,Taking derivatives,Derivative as instantaneous rate of change,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/derivative-as-instantaneous-rate-of-change-calc,Approximating instantaneous rate of change with average rate of change,https://www.youtube.com/watch?v=2oHUkHYtQoM,https://cdn.kastatic.org/KA-youtube-converted/2oHUkHYtQoM.mp4/2oHUkHYtQoM.mp4,https://cdn.kastatic.org/KA-youtube-converted/2oHUkHYtQoM.mp4-low/2oHUkHYtQoM-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/2oHUkHYtQoM.mp4/2oHUkHYtQoM.png
calculus-home,taking-derivatives-calc,secant-lines-calc,Taking derivatives,Secant lines,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/secant-lines-calc,Slope of a line secant to a curve,https://www.youtube.com/watch?v=8r8Vp_1iB4k,https://cdn.kastatic.org/KA-youtube-converted/8r8Vp_1iB4k.mp4/8r8Vp_1iB4k.mp4,https://cdn.kastatic.org/KA-youtube-converted/8r8Vp_1iB4k.mp4-low/8r8Vp_1iB4k-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/8r8Vp_1iB4k.mp4/8r8Vp_1iB4k.png
calculus-home,taking-derivatives-calc,secant-lines-calc,Taking derivatives,Secant lines,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/secant-lines-calc,Slope of secant lines: arbitrary difference,https://www.youtube.com/watch?v=RaNeCD8t01I,https://cdn.kastatic.org/KA-youtube-converted/RaNeCD8t01I.mp4/RaNeCD8t01I.mp4,https://cdn.kastatic.org/KA-youtube-converted/RaNeCD8t01I.mp4-low/RaNeCD8t01I-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/RaNeCD8t01I.mp4/RaNeCD8t01I.png
calculus-home,taking-derivatives-calc,secant-lines-calc,Taking derivatives,Secant lines,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/secant-lines-calc,Slope of secant lines: arbitrary point,https://www.youtube.com/watch?v=0zExhHh7_Ic,https://cdn.kastatic.org/KA-youtube-converted/0zExhHh7_Ic.mp4/0zExhHh7_Ic.mp4,https://cdn.kastatic.org/KA-youtube-converted/0zExhHh7_Ic.mp4-low/0zExhHh7_Ic-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/0zExhHh7_Ic.mp4/0zExhHh7_Ic.png
calculus-home,taking-derivatives-calc,secant-lines-calc,Taking derivatives,Secant lines,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/secant-lines-calc,Secant lines (with simplification): arbitrary difference,https://www.youtube.com/watch?v=l1xdKkIGxOc,https://cdn.kastatic.org/KA-youtube-converted/l1xdKkIGxOc.mp4/l1xdKkIGxOc.mp4,https://cdn.kastatic.org/KA-youtube-converted/l1xdKkIGxOc.mp4-low/l1xdKkIGxOc-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/l1xdKkIGxOc.mp4/l1xdKkIGxOc.png
calculus-home,taking-derivatives-calc,secant-lines-calc,Taking derivatives,Secant lines,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/secant-lines-calc,Secant lines (with simplification): arbitrary point,https://www.youtube.com/watch?v=T3nVKbxEQdo,https://cdn.kastatic.org/KA-youtube-converted/T3nVKbxEQdo.mp4/T3nVKbxEQdo.mp4,https://cdn.kastatic.org/KA-youtube-converted/T3nVKbxEQdo.mp4-low/T3nVKbxEQdo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/T3nVKbxEQdo.mp4/T3nVKbxEQdo.png
calculus-home,taking-derivatives-calc,secant-lines-calc,Taking derivatives,Secant lines,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc,https://www.khanacademy.org/math/calculus-home/taking-derivatives-calc/secant-lines-calc,Slope of secant line challenge,https://www.youtube.com/watch?v=H6ZNLD1AeM8,https://cdn.kastatic.org/KA-youtube-converted/H6ZNLD1AeM8.mp4/H6ZNLD1AeM8.mp4,https://cdn.kastatic.org/KA-youtube-converted/H6ZNLD1AeM8.mp4-low/H6ZNLD1AeM8-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/H6ZNLD1AeM8.mp4/H6ZNLD1AeM8.png
